symbol,open_time_ms,open,high,low,close,volume,close_time_ms,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
ETHUSDT,1775015100000,2100.72000000,2106.88000000,2100.72000000,2103.84000000,1037.50960000,1775015399999,2183603.24301500,14871,692.86000000,1458097.28680700,0
ETHUSDT,1775015400000,2103.84000000,2104.12000000,2100.84000000,2102.46000000,165.03740000,1775015699999,347014.44453000,4640,93.21210000,195966.29115800,0
ETHUSDT,1775015700000,2102.46000000,2103.69000000,2101.52000000,2102.91000000,432.02230000,1775015999999,908308.48280400,6481,306.22330000,643785.43923100,0
ETHUSDT,1775016000000,2102.91000000,2105.13000000,2102.27000000,2102.28000000,428.36300000,1775016299999,901113.31319900,8487,186.60380000,392564.73606200,0
ETHUSDT,1775016300000,2102.27000000,2103.46000000,2100.35000000,2102.87000000,273.98640000,1775016599999,576025.49902200,5337,90.24880000,189717.17021000,0
ETHUSDT,1775016600000,2102.87000000,2103.26000000,2100.42000000,2101.83000000,973.37070000,1775016899999,2045840.87197600,10321,245.46130000,515880.18114900,0
ETHUSDT,1775016900000,2101.82000000,2106.65000000,2100.72000000,2106.41000000,752.92670000,1775017199999,1584167.90646500,10579,440.30440000,926337.76736400,0
ETHUSDT,1775017200000,2106.41000000,2110.65000000,2105.37000000,2107.92000000,1164.97880000,1775017499999,2456029.51896300,14531,677.67930000,1428712.39820100,0
ETHUSDT,1775017500000,2107.92000000,2110.60000000,2107.92000000,2110.29000000,577.29030000,1775017799999,1217829.80053300,7321,308.75700000,651282.50068500,0
ETHUSDT,1775017800000,2110.28000000,2110.77000000,2107.94000000,2110.15000000,531.11670000,1775018099999,1120424.94087000,8440,377.67070000,796689.92037900,0
ETHUSDT,1775018100000,2110.14000000,2111.93000000,2108.00000000,2109.65000000,623.22770000,1775018399999,1315213.98901400,11263,319.11450000,673519.58991500,0
ETHUSDT,1775018400000,2109.65000000,2111.91000000,2109.22000000,2109.95000000,315.27130000,1775018699999,665426.10599900,6382,182.68190000,385562.59118700,0
ETHUSDT,1775018700000,2109.95000000,2113.94000000,2109.06000000,2112.48000000,627.66500000,1775018999999,1325409.59763400,8930,435.34520000,919330.27050100,0
ETHUSDT,1775019000000,2112.47000000,2116.46000000,2112.04000000,2112.37000000,853.89920000,1775019299999,1805058.22959800,10953,522.67620000,1105020.97897000,0
ETHUSDT,1775019300000,2112.37000000,2112.45000000,2109.40000000,2111.26000000,587.67370000,1775019599999,1240633.24759500,7916,255.05360000,538421.39456600,0
ETHUSDT,1775019600000,2111.26000000,2111.81000000,2106.42000000,2106.98000000,722.24070000,1775019899999,1522939.79830800,11246,210.88140000,444667.54112500,0
ETHUSDT,1775019900000,2106.97000000,2110.29000000,2106.50000000,2109.98000000,637.28500000,1775020199999,1343447.45295600,7187,305.04880000,643222.99027200,0
ETHUSDT,1775020200000,2109.98000000,2115.29000000,2108.70000000,2113.65000000,454.43140000,1775020499999,959345.79225500,6759,284.87100000,601398.29819100,0
ETHUSDT,1775020500000,2113.64000000,2121.90000000,2112.52000000,2119.05000000,2568.38590000,1775020799999,5440396.61693200,24301,1556.76630000,3297128.12768800,0
ETHUSDT,1775020800000,2119.05000000,2124.63000000,2117.54000000,2122.78000000,1955.82140000,1775021099999,4148737.49814400,21992,1227.48030000,2603941.72976800,0
ETHUSDT,1775021100000,2122.77000000,2137.35000000,2122.71000000,2127.49000000,7920.81640000,1775021399999,16880083.37522400,46689,4703.53860000,10023300.40352300,0
ETHUSDT,1775021400000,2127.50000000,2131.46000000,2126.10000000,2129.61000000,1621.35040000,1775021699999,3450097.87120700,18465,862.03200000,1834465.57452300,0
ETHUSDT,1775021700000,2129.60000000,2129.85000000,2124.52000000,2125.08000000,1030.14690000,1775021999999,2190379.26243600,14403,453.44790000,964250.03754500,0
ETHUSDT,1775022000000,2125.09000000,2126.89000000,2123.50000000,2125.64000000,786.81110000,1775022299999,1672270.05332100,10814,266.78200000,567030.33129400,0
ETHUSDT,1775022300000,2125.64000000,2126.69000000,2123.29000000,2125.00000000,775.63240000,1775022599999,1648047.47045700,8724,203.83890000,433031.16826000,0
ETHUSDT,1775022600000,2125.00000000,2128.25000000,2124.83000000,2125.84000000,757.56960000,1775022899999,1610805.35826200,11852,474.85490000,1009628.84644600,0
ETHUSDT,1775022900000,2125.84000000,2126.06000000,2122.51000000,2122.67000000,844.73180000,1775023199999,1794461.77239100,7960,407.78290000,866411.33321800,0
ETHUSDT,1775023200000,2122.67000000,2126.40000000,2122.57000000,2125.76000000,962.61990000,1775023499999,2045494.52611200,12148,705.79700000,1499768.56282400,0
ETHUSDT,1775023500000,2125.76000000,2137.04000000,2125.64000000,2133.99000000,2898.78270000,1775023799999,6181006.38873400,26389,2113.17380000,4505260.07812800,0
ETHUSDT,1775023800000,2134.00000000,2144.00000000,2133.99000000,2138.22000000,5129.21910000,1775024099999,10968705.95268500,36569,3130.52340000,6694376.77868700,0
ETHUSDT,1775024100000,2138.21000000,2140.69000000,2135.10000000,2140.00000000,2067.25170000,1775024399999,4419874.19813800,20981,1277.38530000,2731238.06208300,0
ETHUSDT,1775024400000,2140.00000000,2140.79000000,2135.80000000,2140.62000000,1182.75960000,1775024699999,2529412.86056000,20207,668.78970000,1430351.65247400,0
ETHUSDT,1775024700000,2140.62000000,2144.93000000,2139.65000000,2143.87000000,3032.96740000,1775024999999,6498733.53321000,27649,1694.53580000,3630847.44406300,0
ETHUSDT,1775025000000,2143.87000000,2147.40000000,2141.60000000,2147.14000000,3151.10810000,1775025299999,6759689.30658300,29929,1991.31760000,4271444.01299000,0
ETHUSDT,1775025300000,2147.13000000,2151.24000000,2144.97000000,2145.96000000,3990.74690000,1775025599999,8573068.36509400,25285,2725.02230000,5854875.03310100,0
ETHUSDT,1775025600000,2145.96000000,2155.19000000,2145.07000000,2154.92000000,3246.50460000,1775025899999,6983770.08137500,23363,1974.81910000,4248596.63432300,0
ETHUSDT,1775025900000,2154.91000000,2156.23000000,2148.34000000,2148.50000000,2518.99540000,1775026199999,5420011.36580800,23881,946.29860000,2036905.30961500,0
ETHUSDT,1775026200000,2148.50000000,2149.71000000,2146.84000000,2149.52000000,930.14980000,1775026499999,1998133.34896800,12121,301.42630000,647538.44526700,0
ETHUSDT,1775026500000,2149.51000000,2153.48000000,2148.54000000,2151.23000000,1537.56180000,1775026799999,3308467.85586500,12181,785.79940000,1690601.65696100,0
ETHUSDT,1775026800000,2151.24000000,2154.47000000,2151.24000000,2152.07000000,1466.56130000,1775027099999,3157549.11209500,22516,564.45930000,1215380.40876900,0
ETHUSDT,1775027100000,2152.07000000,2158.00000000,2152.07000000,2154.95000000,1720.48570000,1775027399999,3707290.61177300,16724,822.72540000,1772978.37250100,0
ETHUSDT,1775027400000,2154.96000000,2157.50000000,2146.91000000,2149.66000000,3173.13990000,1775027699999,6822775.41136600,20526,790.17150000,1699896.50171400,0
ETHUSDT,1775027700000,2149.65000000,2149.88000000,2142.41000000,2142.41000000,1795.10380000,1775027999999,3853873.16408800,16394,454.23020000,975453.57661900,0
ETHUSDT,1775028000000,2142.41000000,2142.51000000,2137.71000000,2139.72000000,2356.80680000,1775028299999,5042846.61244000,20682,716.00090000,1531842.83420100,0
ETHUSDT,1775028300000,2139.73000000,2141.97000000,2138.76000000,2139.34000000,1245.78170000,1775028599999,2666686.46266100,8667,362.30440000,775558.37924600,0
ETHUSDT,1775028600000,2139.34000000,2141.87000000,2137.50000000,2138.00000000,1251.66830000,1775028899999,2677545.69893400,14804,610.55520000,1305919.90723400,0
ETHUSDT,1775028900000,2137.99000000,2141.76000000,2137.54000000,2140.02000000,756.16960000,1775029199999,1617943.07376800,9696,286.48350000,612964.58467600,0
ETHUSDT,1775029200000,2140.01000000,2140.11000000,2137.65000000,2139.50000000,1006.43210000,1775029499999,2152683.01581400,10185,267.34000000,571802.98816500,0
ETHUSDT,1775029500000,2139.50000000,2140.25000000,2132.31000000,2134.51000000,1685.61520000,1775029799999,3600941.49116200,9647,549.26470000,1173004.31264300,0
ETHUSDT,1775029800000,2134.51000000,2136.06000000,2132.47000000,2133.25000000,1449.03160000,1775030099999,3092308.45110800,8706,519.54350000,1108670.74218400,0
ETHUSDT,1775030100000,2133.24000000,2134.27000000,2130.20000000,2131.00000000,1838.56630000,1775030399999,3919954.45142600,9214,512.51430000,1092633.53616700,0
ETHUSDT,1775030400000,2131.00000000,2136.18000000,2130.99000000,2133.93000000,1724.75110000,1775030699999,3678954.23901400,10594,640.56150000,1366431.33856000,0
ETHUSDT,1775030700000,2133.94000000,2135.24000000,2128.30000000,2128.59000000,1867.67170000,1775030999999,3977881.00117100,8955,376.81310000,802661.79477500,0
ETHUSDT,1775031000000,2128.59000000,2128.92000000,2125.00000000,2126.48000000,2277.52140000,1775031299999,4844265.71364200,18203,1000.26410000,2127550.16700600,0
ETHUSDT,1775031300000,2126.47000000,2131.08000000,2125.88000000,2130.11000000,1304.25360000,1775031599999,2776181.16548500,12848,963.53250000,2051084.41088800,0
ETHUSDT,1775031600000,2130.11000000,2134.07000000,2130.11000000,2133.27000000,1002.73310000,1775031899999,2138023.12056600,11351,596.07720000,1270777.92847200,0
ETHUSDT,1775031900000,2133.28000000,2137.33000000,2133.28000000,2136.30000000,1023.08020000,1775032199999,2184940.34123200,12082,702.97200000,1501206.17654100,0
ETHUSDT,1775032200000,2136.30000000,2137.90000000,2135.00000000,2135.25000000,535.06760000,1775032499999,1143056.11832400,11242,337.23130000,720464.49276600,0
ETHUSDT,1775032500000,2135.24000000,2142.74000000,2135.24000000,2140.06000000,2103.78280000,1775032799999,4500614.64902000,16500,1212.38780000,2593948.95488900,0
ETHUSDT,1775032800000,2140.06000000,2141.05000000,2137.56000000,2139.87000000,1277.75030000,1775033099999,2733508.04927400,9440,616.99250000,1320033.14640700,0
ETHUSDT,1775033100000,2139.87000000,2140.59000000,2137.80000000,2140.02000000,1170.64220000,1775033399999,2504311.57902900,9964,484.84120000,1037111.79146900,0
ETHUSDT,1775033400000,2140.02000000,2142.93000000,2133.68000000,2134.98000000,3239.14060000,1775033699999,6926619.66788000,20528,929.77270000,1988022.70730700,0
ETHUSDT,1775033700000,2134.99000000,2139.62000000,2132.39000000,2136.96000000,859.37370000,1775033999999,1835779.63738600,15708,431.90320000,922766.16686400,0
ETHUSDT,1775034000000,2136.95000000,2139.94000000,2135.67000000,2138.58000000,781.88690000,1775034299999,1671423.48562600,10141,434.44290000,928575.44505000,0
ETHUSDT,1775034300000,2138.58000000,2140.46000000,2131.61000000,2132.55000000,1329.98450000,1775034599999,2838669.04860000,14200,656.66230000,1401670.03874700,0
ETHUSDT,1775034600000,2132.54000000,2133.94000000,2131.50000000,2133.50000000,464.77270000,1775034899999,991385.40696900,9345,212.21420000,452666.58894300,0
ETHUSDT,1775034900000,2133.51000000,2135.26000000,2130.89000000,2132.08000000,876.73910000,1775035199999,1870344.37536300,10997,431.35900000,920199.51062900,0
ETHUSDT,1775035200000,2132.09000000,2133.34000000,2128.28000000,2129.41000000,1091.79780000,1775035499999,2325739.17419600,13219,367.40000000,782742.12591700,0
ETHUSDT,1775035500000,2129.42000000,2133.71000000,2128.12000000,2133.71000000,712.09100000,1775035799999,1517389.05388000,12771,363.12590000,773922.05969800,0
ETHUSDT,1775035800000,2133.70000000,2136.60000000,2133.70000000,2135.43000000,1004.58160000,1775036099999,2144961.51357100,12393,344.72530000,736044.66744200,0
ETHUSDT,1775036100000,2135.42000000,2135.96000000,2129.97000000,2130.12000000,3855.78750000,1775036399999,8224788.76861400,11963,950.01490000,2026365.78164700,0
ETHUSDT,1775036400000,2130.13000000,2130.98000000,2128.47000000,2130.39000000,846.89190000,1775036699999,1803728.63381700,11110,283.89230000,604629.24618300,0
ETHUSDT,1775036700000,2130.41000000,2134.83000000,2130.41000000,2134.83000000,642.30520000,1775036999999,1369768.58255400,11581,293.41870000,625752.43650300,0
ETHUSDT,1775037000000,2134.84000000,2138.34000000,2134.84000000,2136.94000000,928.84350000,1775037299999,1984912.36259400,12371,512.93630000,1096036.70293200,0
ETHUSDT,1775037300000,2136.95000000,2138.25000000,2135.81000000,2136.39000000,1122.03750000,1775037599999,2397677.12827800,9283,384.72120000,822071.37363900,0
ETHUSDT,1775037600000,2136.40000000,2137.93000000,2132.06000000,2132.08000000,622.26380000,1775037899999,1328447.15171300,9339,200.34210000,427715.94045300,0
ETHUSDT,1775037900000,2132.09000000,2133.80000000,2131.55000000,2132.03000000,587.16990000,1775038199999,1252080.10117200,8248,265.88850000,567061.90662900,0
ETHUSDT,1775038200000,2132.03000000,2133.92000000,2131.08000000,2131.08000000,413.93250000,1775038499999,882712.97647900,7710,145.36870000,309987.78067900,0
ETHUSDT,1775038500000,2131.08000000,2133.56000000,2130.38000000,2131.92000000,714.62640000,1775038799999,1523363.27201300,10174,291.73680000,621754.93621000,0
ETHUSDT,1775038800000,2131.92000000,2134.99000000,2131.92000000,2132.73000000,708.74440000,1775039099999,1512057.82233500,9346,314.36070000,670673.78724100,0
ETHUSDT,1775039100000,2132.72000000,2132.73000000,2130.26000000,2130.83000000,822.95030000,1775039399999,1754182.88313900,10143,393.17080000,838015.74573900,0
ETHUSDT,1775039400000,2130.84000000,2132.05000000,2128.36000000,2128.36000000,477.80380000,1775039699999,1017995.19066900,7216,143.96210000,306784.80604700,0
ETHUSDT,1775039700000,2128.35000000,2130.77000000,2126.28000000,2129.90000000,758.39040000,1775039999999,1613847.65375500,9742,295.11550000,628061.96188000,0
ETHUSDT,1775040000000,2129.90000000,2132.88000000,2129.90000000,2131.10000000,828.76580000,1775040299999,1766718.42867000,8238,308.48280000,657529.57539500,0
ETHUSDT,1775040300000,2131.10000000,2135.50000000,2131.10000000,2135.50000000,724.50750000,1775040599999,1545688.74920000,10186,445.87800000,951255.94621000,0
ETHUSDT,1775040600000,2135.49000000,2136.26000000,2133.18000000,2133.68000000,462.21040000,1775040899999,986715.60769200,6156,264.47280000,564589.21207100,0
ETHUSDT,1775040900000,2133.67000000,2133.67000000,2128.19000000,2132.65000000,588.65300000,1775041199999,1254129.39750200,10090,236.01800000,502912.66841000,0
ETHUSDT,1775041200000,2132.64000000,2135.21000000,2131.77000000,2133.69000000,478.07900000,1775041499999,1020023.37766000,7360,199.50870000,425589.95424600,0
ETHUSDT,1775041500000,2133.69000000,2133.74000000,2131.36000000,2131.70000000,391.53900000,1775041799999,834973.57143900,7970,149.59070000,319027.57793600,0
ETHUSDT,1775041800000,2131.69000000,2139.37000000,2130.71000000,2137.29000000,887.39260000,1775042099999,1895955.37424400,9326,563.36600000,1203796.68601900,0
ETHUSDT,1775042100000,2137.29000000,2137.55000000,2133.82000000,2135.15000000,598.69940000,1775042399999,1279040.29222800,10136,306.49180000,654763.27321600,0
ETHUSDT,1775042400000,2135.15000000,2135.80000000,2131.96000000,2134.03000000,786.37800000,1775042699999,1678468.03961600,8918,366.75030000,782665.66820400,0
ETHUSDT,1775042700000,2134.02000000,2137.01000000,2133.70000000,2134.03000000,472.25300000,1775042999999,1008527.91353700,7573,258.78680000,552687.99106700,0
ETHUSDT,1775043000000,2134.03000000,2135.90000000,2132.26000000,2132.56000000,590.96430000,1775043299999,1261352.39286600,8557,298.58470000,637357.42755100,0
ETHUSDT,1775043300000,2132.56000000,2136.74000000,2132.56000000,2136.30000000,400.27720000,1775043599999,854487.35568200,7074,235.21440000,502074.12540200,0
ETHUSDT,1775043600000,2136.31000000,2136.95000000,2133.61000000,2136.01000000,498.05770000,1775043899999,1063711.64002800,9205,194.12350000,414559.28299800,0
ETHUSDT,1775043900000,2136.00000000,2136.61000000,2133.81000000,2135.29000000,295.75120000,1775044199999,631507.37684400,6447,166.77690000,356120.24065200,0
ETHUSDT,1775044200000,2135.29000000,2136.95000000,2134.05000000,2135.50000000,415.85420000,1775044499999,888130.83538400,6792,255.82020000,546373.35976300,0
ETHUSDT,1775044500000,2135.49000000,2136.33000000,2135.00000000,2135.32000000,665.50110000,1775044799999,1421152.25451800,6419,456.56840000,974931.56071800,0
ETHUSDT,1775044800000,2135.32000000,2135.45000000,2129.22000000,2131.65000000,2485.90690000,1775045099999,5304810.32805700,18603,1598.82530000,3412454.39735100,0
ETHUSDT,1775045100000,2131.64000000,2134.39000000,2131.64000000,2132.71000000,450.12220000,1775045399999,960156.56451100,9885,307.70330000,656359.21065200,0
ETHUSDT,1775045400000,2132.72000000,2136.58000000,2132.72000000,2134.23000000,776.07030000,1775045699999,1656516.12379800,7711,496.51140000,1059753.21034200,0
ETHUSDT,1775045700000,2134.23000000,2136.61000000,2134.10000000,2136.03000000,389.64750000,1775045999999,832075.27426100,7839,215.45520000,460078.84006200,0
ETHUSDT,1775046000000,2136.03000000,2136.03000000,2132.09000000,2133.83000000,312.90750000,1775046299999,667690.29233900,6784,172.37600000,367805.29566900,0
ETHUSDT,1775046300000,2133.83000000,2135.21000000,2131.47000000,2132.85000000,419.10790000,1775046599999,893832.81256200,6564,181.42100000,386857.74823200,0
ETHUSDT,1775046600000,2132.85000000,2135.24000000,2129.17000000,2129.52000000,1148.76920000,1775046899999,2448594.08184800,15642,546.11220000,1163983.91836600,0
ETHUSDT,1775046900000,2129.51000000,2130.25000000,2121.95000000,2124.18000000,2898.06270000,1775047199999,6159115.66893700,29012,1324.07620000,2814057.56417600,0
ETHUSDT,1775047200000,2124.18000000,2152.00000000,2123.51000000,2142.15000000,3496.76670000,1775047499999,7481845.31719500,20624,2331.47880000,4989000.87279400,0
ETHUSDT,1775047500000,2142.15000000,2142.94000000,2130.92000000,2131.68000000,6061.64870000,1775047799999,12951385.03854800,61328,2617.06820000,5592553.70383800,0
ETHUSDT,1775047800000,2131.68000000,2136.64000000,2127.55000000,2129.56000000,1153.15250000,1775048099999,2458579.40683700,21213,490.14630000,1045422.19228000,0
ETHUSDT,1775048100000,2129.56000000,2133.08000000,2128.88000000,2130.82000000,1825.29920000,1775048399999,3891595.34532100,13920,512.09130000,1091263.13814600,0
ETHUSDT,1775048400000,2130.82000000,2131.61000000,2118.46000000,2120.65000000,3404.25450000,1775048699999,7226431.09966100,26972,1115.79410000,2368420.95081400,0
ETHUSDT,1775048700000,2120.64000000,2121.14000000,2113.56000000,2121.12000000,3850.95890000,1775048999999,8149434.71118100,30913,1995.72290000,4222693.75315700,0
ETHUSDT,1775049000000,2121.13000000,2128.98000000,2120.98000000,2127.57000000,2630.22950000,1775049299999,5589869.79751500,25346,1334.13850000,2835636.18067800,0
ETHUSDT,1775049300000,2127.58000000,2133.21000000,2127.50000000,2131.83000000,1301.62970000,1775049599999,2773623.69112500,18397,908.69930000,1936191.27419900,0
ETHUSDT,1775049600000,2131.82000000,2131.82000000,2128.30000000,2129.70000000,1257.31660000,1775049899999,2678069.75815100,14418,886.60040000,1888335.13119400,0
ETHUSDT,1775049900000,2129.70000000,2134.49000000,2129.04000000,2133.07000000,697.20860000,1775050199999,1486980.01859300,11785,377.41270000,804912.69622900,0
ETHUSDT,1775050200000,2133.08000000,2133.93000000,2126.28000000,2131.41000000,1726.65440000,1775050499999,3677463.60224900,43252,835.24010000,1778817.68402800,0
ETHUSDT,1775050500000,2131.42000000,2135.31000000,2128.00000000,2129.51000000,1295.22360000,1775050799999,2760107.28156200,30522,561.00030000,1195887.95377300,0
ETHUSDT,1775050800000,2129.50000000,2129.51000000,2108.72000000,2116.33000000,5547.66690000,1775051099999,11737769.89267700,58565,2642.07140000,5587037.99374000,0
ETHUSDT,1775051100000,2116.33000000,2118.68000000,2111.50000000,2114.22000000,3774.68330000,1775051399999,7981742.15270400,50683,2371.80770000,5014824.91135000,0
ETHUSDT,1775051400000,2114.23000000,2124.35000000,2112.94000000,2119.67000000,2189.82670000,1775051699999,4640592.14732500,41478,1252.16090000,2653327.75324300,0
ETHUSDT,1775051700000,2119.67000000,2121.71000000,2116.81000000,2119.28000000,1081.67720000,1775051999999,2292441.60281700,20754,474.06830000,1004668.29648700,0
ETHUSDT,1775052000000,2119.27000000,2123.72000000,2117.77000000,2120.42000000,1255.18640000,1775052299999,2661917.23965300,30764,661.65590000,1403195.70846900,0
ETHUSDT,1775052300000,2120.43000000,2121.94000000,2114.05000000,2118.95000000,1188.82640000,1775052599999,2517703.21407500,28378,547.42920000,1159406.62476500,0
ETHUSDT,1775052600000,2118.96000000,2121.59000000,2116.80000000,2121.58000000,3085.56880000,1775052899999,6535829.16306100,28903,1589.34360000,3366103.93240300,0
ETHUSDT,1775052900000,2121.59000000,2125.35000000,2120.58000000,2122.95000000,1176.46040000,1775053199999,2497406.48143000,27430,594.77280000,1262618.33203300,0
ETHUSDT,1775053200000,2122.95000000,2128.17000000,2120.78000000,2122.14000000,1925.67210000,1775053499999,4090469.81715200,33524,949.37190000,2016765.03299000,0
ETHUSDT,1775053500000,2122.13000000,2125.44000000,2120.89000000,2125.43000000,675.97590000,1775053799999,1435293.39849100,17373,302.34270000,641953.42793700,0
ETHUSDT,1775053800000,2125.44000000,2129.92000000,2115.66000000,2116.33000000,1606.33150000,1775054099999,3411421.02696600,29692,558.30460000,1186737.07542600,0
ETHUSDT,1775054100000,2116.35000000,2126.20000000,2115.37000000,2121.42000000,1904.53880000,1775054399999,4038869.79486100,31112,1009.88470000,2141579.61005200,0
ETHUSDT,1775054400000,2121.42000000,2122.55000000,2116.45000000,2121.38000000,1379.20070000,1775054699999,2923482.01190600,26309,674.58540000,1430028.36786600,0
ETHUSDT,1775054700000,2121.39000000,2127.17000000,2119.15000000,2127.17000000,813.51970000,1775054999999,1726862.46679400,17370,413.62560000,878285.51413400,0
ETHUSDT,1775055000000,2127.16000000,2130.60000000,2124.82000000,2128.39000000,1195.17900000,1775055299999,2543572.41955300,18747,531.11000000,1130324.24465300,0
ETHUSDT,1775055300000,2128.40000000,2128.40000000,2124.72000000,2126.81000000,456.19850000,1775055599999,969997.77483900,11238,219.99310000,467731.27535400,0
ETHUSDT,1775055600000,2126.82000000,2128.81000000,2124.96000000,2127.36000000,529.74090000,1775055899999,1126656.01353900,16315,230.68140000,490555.32001300,0
ETHUSDT,1775055900000,2127.35000000,2131.33000000,2126.97000000,2129.42000000,828.55370000,1775056199999,1764134.03001300,16232,434.27760000,924717.95844600,0
ETHUSDT,1775056200000,2129.43000000,2129.43000000,2123.48000000,2124.79000000,831.99560000,1775056499999,1768546.95392600,14520,282.11680000,599606.52593300,0
ETHUSDT,1775056500000,2124.80000000,2128.65000000,2122.20000000,2127.62000000,743.70300000,1775056799999,1580375.62905600,13159,377.89550000,803334.54828600,0
ETHUSDT,1775056800000,2127.63000000,2133.67000000,2125.00000000,2133.67000000,1270.79630000,1775057099999,2706406.09899400,18751,744.52300000,1585940.22922100,0
ETHUSDT,1775057100000,2133.68000000,2137.72000000,2129.32000000,2131.50000000,1766.44430000,1775057399999,3769308.28626500,21879,888.07480000,1895516.75246300,0
ETHUSDT,1775057400000,2131.50000000,2135.00000000,2129.26000000,2130.76000000,1001.33400000,1775057699999,2134340.12778800,18261,465.95860000,993185.15903600,0
ETHUSDT,1775057700000,2130.77000000,2134.89000000,2130.55000000,2130.86000000,761.77490000,1775057999999,1624709.60151600,13835,337.87440000,720693.15323500,0
ETHUSDT,1775058000000,2130.87000000,2133.25000000,2129.40000000,2131.93000000,777.84450000,1775058299999,1657289.43606900,9807,321.23980000,684552.69699000,0
ETHUSDT,1775058300000,2131.93000000,2135.24000000,2131.93000000,2132.86000000,510.32680000,1775058599999,1089050.43284300,12429,268.98710000,574019.16889300,0
ETHUSDT,1775058600000,2132.86000000,2137.58000000,2132.50000000,2135.04000000,901.62710000,1775058899999,1924851.61109800,12961,510.53810000,1090065.48712800,0
ETHUSDT,1775058900000,2135.03000000,2136.95000000,2134.41000000,2135.04000000,499.42250000,1775059199999,1066596.34410400,11391,169.44860000,361886.10342800,0
ETHUSDT,1775059200000,2135.04000000,2135.66000000,2129.72000000,2129.73000000,1199.55880000,1775059499999,2558936.08315100,14064,365.67360000,780290.91166900,0
ETHUSDT,1775059500000,2129.73000000,2131.00000000,2126.27000000,2129.78000000,1040.29050000,1775059799999,2214226.36722700,12164,301.70110000,642196.50070700,0
ETHUSDT,1775059800000,2129.79000000,2131.34000000,2125.00000000,2127.13000000,1312.44860000,1775060099999,2791375.11014900,15849,501.38340000,1066373.84048000,0
ETHUSDT,1775060100000,2127.12000000,2132.51000000,2126.00000000,2132.27000000,1202.65030000,1775060399999,2559981.78768200,16674,738.98660000,1573360.58761200,0
ETHUSDT,1775060400000,2132.28000000,2133.99000000,2130.39000000,2132.16000000,607.16910000,1775060699999,1294627.98727900,11157,322.17080000,687041.01987500,0
ETHUSDT,1775060700000,2132.16000000,2139.90000000,2131.31000000,2136.05000000,1054.91850000,1775060999999,2253866.16720200,13274,637.18620000,1361471.21203700,0
ETHUSDT,1775061000000,2136.05000000,2139.65000000,2132.92000000,2135.11000000,794.24170000,1775061299999,1696823.07317700,16634,298.01780000,636632.59180600,0
ETHUSDT,1775061300000,2135.11000000,2147.12000000,2135.04000000,2142.44000000,4536.42830000,1775061599999,9717478.38298500,32262,3186.71590000,6824226.92202100,0
ETHUSDT,1775061600000,2142.44000000,2152.51000000,2141.48000000,2150.12000000,3569.36030000,1775061899999,7668247.86572100,34336,2257.69400000,4850481.54059400,0
ETHUSDT,1775061900000,2150.11000000,2150.46000000,2144.40000000,2147.90000000,3082.28960000,1775062199999,6617891.94524500,23072,2063.50660000,4430331.68132000,0
ETHUSDT,1775062200000,2147.90000000,2148.47000000,2145.79000000,2146.74000000,696.51700000,1775062499999,1495467.40369600,10295,257.53440000,552946.02768000,0
ETHUSDT,1775062500000,2146.73000000,2147.48000000,2144.66000000,2146.09000000,556.26030000,1775062799999,1193747.17244400,9623,299.59080000,642911.27943200,0
ETHUSDT,1775062800000,2146.10000000,2167.85000000,2145.86000000,2165.07000000,9033.15170000,1775063099999,19507270.01386100,56278,6203.90170000,13390395.64886100,0
ETHUSDT,1775063100000,2165.07000000,2165.07000000,2155.51000000,2156.21000000,3249.12980000,1775063399999,7015366.57532100,32389,933.74830000,2016036.98161000,0
ETHUSDT,1775063400000,2156.21000000,2156.55000000,2151.51000000,2152.55000000,2018.19310000,1775063699999,4347139.56838200,18961,799.20920000,1721251.03600600,0
ETHUSDT,1775063700000,2152.56000000,2156.87000000,2152.56000000,2154.01000000,1537.52680000,1775063999999,3312714.44879000,15845,1051.48870000,2265542.70589100,0
ETHUSDT,1775064000000,2154.01000000,2154.01000000,2142.14000000,2144.56000000,2481.76380000,1775064299999,5327699.94813300,28882,733.93830000,1575149.34619400,0
ETHUSDT,1775064300000,2144.57000000,2144.88000000,2140.24000000,2141.76000000,2872.18510000,1775064599999,6154905.60204800,19967,783.54520000,1679160.97742000,0
ETHUSDT,1775064600000,2141.77000000,2145.22000000,2138.70000000,2140.37000000,1351.61140000,1775064899999,2895340.00429600,17872,445.15190000,953716.13732400,0
ETHUSDT,1775064900000,2140.37000000,2145.12000000,2134.09000000,2142.06000000,2427.51430000,1775065199999,5191337.45369700,26764,945.89350000,2023573.94027700,0
ETHUSDT,1775065200000,2142.05000000,2142.48000000,2139.32000000,2140.39000000,709.94710000,1775065499999,1520001.22281600,11453,225.96130000,483752.06830700,0
ETHUSDT,1775065500000,2140.40000000,2140.83000000,2135.51000000,2137.01000000,763.37770000,1775065799999,1632132.95971800,13501,268.26300000,573631.66351200,0
ETHUSDT,1775065800000,2137.01000000,2139.39000000,2133.96000000,2138.10000000,997.16790000,1775066099999,2130125.49742600,16497,380.99770000,813970.09846800,0
ETHUSDT,1775066100000,2138.10000000,2138.57000000,2135.71000000,2137.21000000,1173.38110000,1775066399999,2507847.63516700,13031,810.92120000,1733185.98928300,0
